antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'pay'}),frozenset({'get'}),0.028055719050421816,0.21640180498332354,0.011771630370806356,0.4195804195804196,1.9388951936549397,0.005700322128190059,1.3500547215347558,0.4982202933656304
"frozenset({'think', 'like'})",frozenset({'good'}),0.03315675887777124,0.164802825191289,0.01059446733372572,0.3195266272189349,1.9388419273034656,0.005130139796482668,1.2273767177623667,0.5008342352092352
frozenset({'good'}),"frozenset({'think', 'like'})",0.164802825191289,0.03315675887777124,0.01059446733372572,0.06428571428571428,1.9388419273034656,0.005130139796482668,1.033267585932153,0.5797770991569441
frozenset({'book'}),frozenset({'opinion'}),0.2927212085540514,0.017657445556209534,0.010005885815185403,0.034182305630026805,1.9358579088471848,0.004837177011994383,1.0171097093894068,0.683511462837562
frozenset({'opinion'}),frozenset({'book'}),0.017657445556209534,0.2927212085540514,0.010005885815185403,0.5666666666666667,1.9358579088471848,0.004837177011994383,1.6321818264137276,0.4921227927959679
frozenset({'understand'}),frozenset({'read'}),0.03649205414949971,0.19168138120463019,0.01353737492642731,0.3709677419354838,1.9353352923696632,0.0065425275840570495,1.2850193427003314,0.5015980097916832
frozenset({'read'}),frozenset({'understand'}),0.19168138120463019,0.03649205414949971,0.01353737492642731,0.0706243602865916,1.9353352923696632,0.0065425275840570495,1.0367260606783466,0.5978999577880962
frozenset({'think'}),"frozenset({'good', 'book'})",0.1033941534235825,0.054934275063763,0.0109868550127526,0.1062618595825427,1.9343453510436432,0.005306972148596606,1.0574302272641123,0.5387308533916849
"frozenset({'good', 'book'})",frozenset({'think'}),0.054934275063763,0.1033941534235825,0.0109868550127526,0.19999999999999998,1.934345351043643,0.005306972148596606,1.1207573082205218,0.51110649782022
"frozenset({'get', 'like'})",frozenset({'thing'}),0.06454777319992153,0.10064743967039436,0.012556405728860114,0.1945288753799392,1.9327752004123784,0.006059837619862715,1.1165546881073218,0.5159101038171141
frozenset({'thing'}),"frozenset({'get', 'like'})",0.10064743967039436,0.06454777319992153,0.012556405728860114,0.12475633528265107,1.9327752004123782,0.006059837619862715,1.068790628838397,0.5366185373036649
frozenset({'bad'}),frozenset({'film'}),0.09456543064547773,0.06121247792819305,0.011183048852266038,0.11825726141078838,1.9319142993935525,0.005394464516109662,1.064695495620261,0.5327593088897759
frozenset({'film'}),frozenset({'bad'}),0.06121247792819305,0.09456543064547773,0.011183048852266038,0.18269230769230768,1.9319142993935523,0.005394464516109662,1.1078258260337683,0.5138316009459385
frozenset({'like'}),"frozenset({'good', 'realli'})",0.24759662546596037,0.02707474985285462,0.012948793407886992,0.05229793977812995,1.9316130365878867,0.006245176708985181,1.0266151050883758,0.6410098376200071
"frozenset({'good', 'realli'})",frozenset({'like'}),0.02707474985285462,0.24759662546596037,0.012948793407886992,0.4782608695652174,1.9316130365878867,0.006245176708985181,1.4421064678569093,0.495719444902748
frozenset({'book'}),"frozenset({'stori', 'realli'})",0.2927212085540514,0.018049833235236415,0.010202079654698843,0.03485254691689008,1.9309068656020516,0.004918510655881355,1.01740947834238,0.6816387495999146
"frozenset({'stori', 'realli'})",frozenset({'book'}),0.018049833235236415,0.2927212085540514,0.010202079654698843,0.5652173913043478,1.9309068656020512,0.004918510655881355,1.6267412203256817,0.49097056789364474
frozenset({'didnt'}),frozenset({'thought'}),0.09319207376888365,0.07200313910143222,0.012948793407886992,0.13894736842105262,1.9297404273626846,0.00623867155715513,1.0777469655912462,0.5313094160995502
frozenset({'thought'}),frozenset({'didnt'}),0.07200313910143222,0.09319207376888365,0.012948793407886992,0.17983651226158037,1.9297404273626846,0.00623867155715513,1.1056428868000654,0.5191780383112307
"frozenset({'one', 'book'})",frozenset({'ever'}),0.088875809299588,0.07553462821267412,0.012948793407886992,0.1456953642384106,1.9288552507095553,0.006235592195342087,1.0821261328673348,0.5285314384151594
frozenset({'ever'}),"frozenset({'one', 'book'})",0.07553462821267412,0.088875809299588,0.012948793407886992,0.17142857142857143,1.9288552507095553,0.006235592195342087,1.0996326439487731,0.5209040747028861
frozenset({'read'}),frozenset({'believ'}),0.19168138120463019,0.04512458308809104,0.016676476358642337,0.08700102354145342,1.9280183347425568,0.00802693394603395,1.0458669084337837,0.5954740148486578
frozenset({'believ'}),frozenset({'read'}),0.04512458308809104,0.19168138120463019,0.016676476358642337,0.36956521739130427,1.9280183347425566,0.00802693394603395,1.2821605677443795,0.5040790920847484
"frozenset({'would', 'look'})",frozenset({'like'}),0.025505199136747106,0.24759662546596037,0.012164018049833235,0.47692307692307695,1.9262099231988299,0.005849016811737326,1.4384182160209582,0.49343083707306934
frozenset({'like'}),"frozenset({'would', 'look'})",0.24759662546596037,0.025505199136747106,0.012164018049833235,0.0491283676703645,1.9262099231988297,0.005849016811737326,1.0248436989078544,0.6390797829835555
"frozenset({'good', 'like'})",frozenset({'realli'}),0.05650382577987051,0.11908966058465764,0.012948793407886992,0.22916666666666666,1.924320428336079,0.006219771974027584,1.1428026024847684,0.5091022514603301
frozenset({'realli'}),"frozenset({'good', 'like'})",0.11908966058465764,0.05650382577987051,0.012948793407886992,0.10873146622734761,1.924320428336079,0.006219771974027584,1.0585992195039162,0.5452723223324559
frozenset({'look'}),"frozenset({'like', 'dont'})",0.12046301746125172,0.0584657641750049,0.01353737492642731,0.11237785016286644,1.9221137660407057,0.006494412555728269,1.0607376528377008,0.5454454347664446
"frozenset({'like', 'dont'})",frozenset({'look'}),0.0584657641750049,0.12046301746125172,0.01353737492642731,0.23154362416107382,1.9221137660407055,0.006494412555728269,1.144550309155227,0.5095294611498169
frozenset({'month'}),frozenset({'buy'}),0.04120070629782225,0.14125956444967627,0.011183048852266038,0.2714285714285714,1.9214880952380953,0.005363055025616633,1.1786633429122089,0.5001777002358567
frozenset({'buy'}),frozenset({'month'}),0.14125956444967627,0.04120070629782225,0.011183048852266038,0.07916666666666666,1.921488095238095,0.005363055025616633,1.0412300022105097,0.5584574871036398
frozenset({'know'}),frozenset({'think'}),0.0849519325093192,0.1033941534235825,0.01687267019815578,0.1986143187066975,1.920943420205004,0.008089137054657403,1.1188193993302271,0.5239314492002075
frozenset({'think'}),frozenset({'know'}),0.1033941534235825,0.0849519325093192,0.01687267019815578,0.1631878557874763,1.920943420205004,0.008089137054657403,1.0934928153460064,0.5347081573456822
frozenset({'thing'}),"frozenset({'one', 'movi'})",0.10064743967039436,0.052776142829115164,0.010202079654698843,0.10136452241715399,1.9206504489228027,0.004890296003269359,1.0540690644873405,0.5329868103101087
"frozenset({'one', 'movi'})",frozenset({'thing'}),0.052776142829115164,0.10064743967039436,0.010202079654698843,0.19330855018587362,1.9206504489228027,0.004890296003269359,1.114865616261124,0.5060504429290678
"frozenset({'back', 'get'})",frozenset({'time'}),0.028840494408475574,0.1948204826368452,0.01079066117323916,0.3741496598639456,1.920484205766899,0.005171942133094714,1.2865368375259103,0.49353168044077134
frozenset({'time'}),"frozenset({'back', 'get'})",0.1948204826368452,0.028840494408475574,0.01079066117323916,0.0553877139979859,1.920484205766899,0.005171942133094714,1.028103826281859,0.5952684742158426
frozenset({'tri'}),frozenset({'problem'}),0.11281145772022759,0.05709240729841083,0.012360211889346674,0.10956521739130434,1.9190856118332587,0.005919534197255987,1.0589294253972925,0.5398159263705482
frozenset({'problem'}),frozenset({'tri'}),0.05709240729841083,0.11281145772022759,0.012360211889346674,0.21649484536082472,1.9190856118332584,0.005919534197255987,1.1323327447518148,0.5079166914372906
"frozenset({'didnt', 'book'})",frozenset({'like'}),0.030606238964096526,0.24759662546596037,0.014518344123994506,0.4743589743589744,1.9158539558698038,0.006940342638279416,1.4314015417964658,0.4931324767390341
frozenset({'like'}),"frozenset({'didnt', 'book'})",0.24759662546596037,0.030606238964096526,0.014518344123994506,0.058637083993660855,1.9158539558698038,0.006940342638279416,1.0297768740970625,0.6353500828077099
frozenset({'found'}),frozenset({'charact'}),0.06827545615067687,0.08554051402785952,0.011183048852266038,0.16379310344827586,1.9148014868712433,0.005342731237650556,1.093580416214106,0.5127616894415445
frozenset({'charact'}),frozenset({'found'}),0.08554051402785952,0.06827545615067687,0.011183048852266038,0.13073394495412843,1.914801486871243,0.005342731237650556,1.0718519818424932,0.5224426653417497
frozenset({'money'}),frozenset({'someth'}),0.11065332548557975,0.06670590543456935,0.014125956444967627,0.1276595744680851,1.913767209011264,0.006744726179105921,1.0698737181603717,0.5368777115964409
frozenset({'someth'}),frozenset({'money'}),0.06670590543456935,0.11065332548557975,0.014125956444967627,0.21176470588235294,1.913767209011264,0.006744726179105921,1.1282756318466527,0.5115969448531988
frozenset({'problem'}),frozenset({'work'}),0.05709240729841083,0.13694329998038063,0.014910731803021385,0.2611683848797251,1.9071278764068176,0.007092309143753039,1.1681372079335313,0.5044516722517904
frozenset({'work'}),frozenset({'problem'}),0.13694329998038063,0.05709240729841083,0.014910731803021385,0.10888252148997134,1.9071278764068176,0.007092309143753039,1.0581181667294361,0.5511240592957729
"frozenset({'one', 'think'})",frozenset({'dont'}),0.04021973710025505,0.17402393564842064,0.01334118108691387,0.33170731707317075,1.9061016855940827,0.00634198414598269,1.2359495853436042,0.49528942811793564
frozenset({'dont'}),"frozenset({'one', 'think'})",0.17402393564842064,0.04021973710025505,0.01334118108691387,0.07666290868094701,1.9061016855940824,0.00634198414598269,1.0394689782565003,0.5755239625541428
frozenset({'book'}),frozenset({'begin'}),0.2927212085540514,0.020796546988424564,0.011575436531292917,0.039544235924932974,1.9014808538621073,0.0054878461630901605,1.0195195756408029,0.6703072474670301
frozenset({'begin'}),frozenset({'book'}),0.020796546988424564,0.2927212085540514,0.011575436531292917,0.5566037735849056,1.901480853862107,0.0054878461630901605,1.5951394019844798,0.4841630188576726
frozenset({'lot'}),frozenset({'realli'}),0.049440847557386695,0.11908966058465764,0.011183048852266038,0.2261904761904762,1.899329253942104,0.005295155097639057,1.138407207859827,0.4981261202541958
frozenset({'realli'}),frozenset({'lot'}),0.11908966058465764,0.049440847557386695,0.011183048852266038,0.09390444810543656,1.8993292539421038,0.005295155097639057,1.0490716464230296,0.5375102567108194
"frozenset({'read', 'like'})",frozenset({'stori'}),0.05885815185403178,0.1053560918187169,0.011771630370806356,0.2,1.8983240223463687,0.005570565519793002,1.1183048852266038,0.5028142589118199
frozenset({'stori'}),"frozenset({'read', 'like'})",0.1053560918187169,0.05885815185403178,0.011771630370806356,0.11173184357541899,1.8983240223463687,0.005570565519793002,1.0595244705542661,0.5289473684210526
"frozenset({'one', 'money'})",frozenset({'buy'}),0.03806160486560722,0.14125956444967627,0.010202079654698843,0.2680412371134021,1.8975085910652925,0.0048255139291274885,1.17320876406171,0.4917083732094951
frozenset({'buy'}),"frozenset({'one', 'money'})",0.14125956444967627,0.03806160486560722,0.010202079654698843,0.07222222222222223,1.8975085910652925,0.0048255139291274885,1.0368198270909623,0.5507987557336428
frozenset({'bore'}),frozenset({'read'}),0.06906023150873063,0.19168138120463019,0.02511281145772023,0.36363636363636365,1.8970875593188796,0.011875250895815221,1.270214972392724,0.5079557428872498
frozenset({'life'}),frozenset({'read'}),0.04100451245830881,0.19168138120463019,0.014910731803021385,0.36363636363636365,1.8970875593188796,0.007050930219390288,1.270214972392724,0.4930953355155483
frozenset({'read'}),frozenset({'life'}),0.19168138120463019,0.04100451245830881,0.014910731803021385,0.07778915046059365,1.8970875593188796,0.007050930219390288,1.0398874487549747,0.5850121359223301
frozenset({'read'}),frozenset({'bore'}),0.19168138120463019,0.06906023150873063,0.02511281145772023,0.13101330603889458,1.8970875593188796,0.011875250895815221,1.071293467392191,0.5850121359223301
frozenset({'mani'}),"frozenset({'book', 'read'})",0.07553462821267412,0.14243672748675693,0.020404159309397686,0.27012987012987016,1.8964902865729314,0.009645254054855522,1.1749532381409202,0.5113335836489487
"frozenset({'book', 'read'})",frozenset({'mani'}),0.14243672748675693,0.07553462821267412,0.020404159309397686,0.14325068870523416,1.8964902865729312,0.009645254054855522,1.0790383599961393,0.5512248561322001
"frozenset({'would', 'one'})",frozenset({'never'}),0.07730037276829507,0.09103394153423583,0.01334118108691387,0.17258883248730966,1.8958734465254683,0.0063042234717502615,1.0985663405997272,0.5121261772835861
frozenset({'never'}),"frozenset({'would', 'one'})",0.09103394153423583,0.07730037276829507,0.01334118108691387,0.14655172413793102,1.895873446525468,0.0063042234717502615,1.081142997564422,0.5198638920277803
frozenset({'look'}),"frozenset({'time', 'like'})",0.12046301746125172,0.055915244261330196,0.012752599568373553,0.10586319218241041,1.8932796159780556,0.006016880522570778,1.0558616393871463,0.536436795415158
"frozenset({'time', 'like'})",frozenset({'look'}),0.055915244261330196,0.12046301746125172,0.012752599568373553,0.22807017543859648,1.8932796159780556,0.006016880522570778,1.1394001819251967,0.4997602148474966
frozenset({'would'}),"frozenset({'read', 'interest'})",0.22248381400824013,0.026093780655287425,0.0109868550127526,0.04938271604938272,1.8925090504037874,0.005181411170669818,1.0244987502197624,0.606548069644209
"frozenset({'read', 'interest'})",frozenset({'would'}),0.026093780655287425,0.22248381400824013,0.0109868550127526,0.42105263157894735,1.8925090504037871,0.005181411170669818,1.342982503076676,0.4842365028203062
frozenset({'away'}),frozenset({'use'}),0.03825779870512066,0.14655679811653913,0.01059446733372572,0.2769230769230769,1.8895273401297497,0.00498752685251616,1.1802937898388288,0.4894940840473277
frozenset({'use'}),frozenset({'away'}),0.14655679811653913,0.03825779870512066,0.01059446733372572,0.07228915662650602,1.8895273401297497,0.00498752685251616,1.0366831520451296,0.5516091954022989
"frozenset({'even', 'like'})",frozenset({'first'}),0.04512458308809104,0.1243868942515205,0.01059446733372572,0.23478260869565215,1.8875188588670964,0.004981560589003391,1.1442671268303992,0.4924244153748983
frozenset({'first'}),"frozenset({'even', 'like'})",0.1243868942515205,0.04512458308809104,0.01059446733372572,0.08517350157728706,1.8875188588670961,0.004981560589003391,1.043777610900259,0.5369996929486063
"frozenset({'im', 'like'})",frozenset({'get'}),0.027859525210908377,0.21640180498332354,0.011379242691779479,0.4084507042253521,1.8874644056542336,0.005350391150160498,1.3246540915758103,0.48366331465952184
frozenset({'get'}),"frozenset({'im', 'like'})",0.21640180498332354,0.027859525210908377,0.011379242691779479,0.05258386219401632,1.8874644056542336,0.005350391150160498,1.026096596834802,0.6000379880165074
"frozenset({'like', 'peopl'})",frozenset({'read'}),0.028251912889935255,0.19168138120463019,0.010202079654698843,0.36111111111111116,1.8839133401569432,0.004786713970283158,1.2651943598536224,0.48283091832455854
frozenset({'read'}),"frozenset({'like', 'peopl'})",0.19168138120463019,0.028251912889935255,0.010202079654698843,0.05322415557830092,1.8839133401569432,0.004786713970283158,1.0263760876827388,0.5804518297236744
"frozenset({'think', 'like'})",frozenset({'read'}),0.03315675887777124,0.19168138120463019,0.011967824210319796,0.3609467455621302,1.883055846602024,0.005612290872359722,1.2648689497816437,0.4850303385139451
frozenset({'read'}),"frozenset({'think', 'like'})",0.19168138120463019,0.03315675887777124,0.011967824210319796,0.062436028659160696,1.883055846602024,0.005612290872359722,1.0312290901489274,0.5801527932516314
frozenset({'thing'}),"frozenset({'one', 'like'})",0.10064743967039436,0.08730625858348048,0.0164802825191289,0.16374269005847952,1.8754977330967868,0.007693131125500198,1.0914030054701036,0.519049177262528
"frozenset({'one', 'like'})",frozenset({'thing'}),0.08730625858348048,0.10064743967039436,0.0164802825191289,0.1887640449438202,1.8754977330967866,0.007693131125500198,1.1086201920960512,0.5114620439749415
"frozenset({'even', 'stori'})",frozenset({'book'}),0.018246027074749854,0.2927212085540514,0.010005885815185403,0.5483870967741935,1.8734108795295337,0.004664886718554682,1.5661173239160289,0.47487892039309726
frozenset({'book'}),"frozenset({'even', 'stori'})",0.2927212085540514,0.018246027074749854,0.010005885815185403,0.034182305630026805,1.8734108795295334,0.004664886718554682,1.0165002967414802,0.6591661907481438
"frozenset({'get', 'read'})",frozenset({'dont'}),0.04335883853247008,0.17402393564842064,0.014125956444967627,0.3257918552036199,1.8721094543098655,0.006580480718402793,1.2251054377295236,0.486957091422842
frozenset({'dont'}),"frozenset({'get', 'read'})",0.17402393564842064,0.04335883853247008,0.014125956444967627,0.08117249154453213,1.8721094543098655,0.006580480718402793,1.0411542456707963,0.5639911586170494
"frozenset({'bore', 'like'})",frozenset({'book'}),0.02256229154404552,0.2927212085540514,0.012360211889346674,0.5478260869565217,1.8714943466604497,0.005755750640824815,1.5641742503131555,0.47641668737614135
frozenset({'book'}),"frozenset({'bore', 'like'})",0.2927212085540514,0.02256229154404552,0.012360211889346674,0.04222520107238605,1.8714943466604494,0.005755750640824815,1.020529783776266,0.6583933249675273
frozenset({'never'}),frozenset({'back'}),0.09103394153423583,0.08985677849715519,0.015303119482048263,0.16810344827586204,1.8707931787381415,0.007123102761883458,1.0940581729982384,0.512084433301787
frozenset({'back'}),frozenset({'never'}),0.08985677849715519,0.09103394153423583,0.015303119482048263,0.17030567685589518,1.8707931787381415,0.007123102761883458,1.095543302045579,0.5114221124137054
frozenset({'dont'}),"frozenset({'get', 'like'})",0.17402393564842064,0.06454777319992153,0.020992740827938002,0.12063134160090191,1.8688691432820579,0.009759883298346008,1.0637770835534226,0.5628698914467112
"frozenset({'get', 'like'})",frozenset({'dont'}),0.06454777319992153,0.17402393564842064,0.020992740827938002,0.32522796352583583,1.8688691432820577,0.009759883298346008,1.2240816449174305,0.4969971147211942
frozenset({'would'}),frozenset({'anyon'}),0.22248381400824013,0.0439474200510104,0.018246027074749854,0.08201058201058202,1.866106859410431,0.008468437445978853,1.0414636173507725,0.5969329198310176
frozenset({'anyon'}),frozenset({'would'}),0.0439474200510104,0.22248381400824013,0.018246027074749854,0.41517857142857145,1.866106859410431,0.008468437445978853,1.3294933256652992,0.48545970886318957
"frozenset({'wast', 'money'})",frozenset({'time'}),0.05022562291544046,0.1948204826368452,0.018246027074749854,0.36328125,1.864697413141994,0.008461046977627552,1.264576419907777,0.48824223201018185
frozenset({'time'}),"frozenset({'wast', 'money'})",0.1948204826368452,0.05022562291544046,0.018246027074749854,0.09365558912386707,1.8646974131419938,0.008461046977627552,1.0479177293832973,0.5759212098346224
frozenset({'stori'}),"frozenset({'would', 'book'})",0.1053560918187169,0.07494604669413381,0.014714537963507945,0.13966480446927373,1.8635379800520633,0.0068185153865509395,1.0752250496217535,0.517956140350877
"frozenset({'would', 'book'})",frozenset({'stori'}),0.07494604669413381,0.1053560918187169,0.014714537963507945,0.1963350785340314,1.8635379800520633,0.0068185153865509395,1.1132051235350169,0.5009289501590667
frozenset({'seem'}),frozenset({'end'}),0.08024328036099666,0.07612320973121443,0.011379242691779479,0.14180929095354525,1.862891639150052,0.00527086663133869,1.0765401915097814,0.5036115687889845
frozenset({'end'}),frozenset({'seem'}),0.07612320973121443,0.08024328036099666,0.011379242691779479,0.14948453608247425,1.862891639150052,0.00527086663133869,1.0814109309694948,0.501365690057923
frozenset({'first'}),"frozenset({'time', 'like'})",0.1243868942515205,0.055915244261330196,0.012948793407886992,0.10410094637223975,1.8617632409098457,0.005993669832904974,1.0537847449618252,0.5286293361579043
"frozenset({'time', 'like'})",frozenset({'first'}),0.055915244261330196,0.1243868942515205,0.012948793407886992,0.23157894736842102,1.8617632409098455,0.005993669832904974,1.1394965074808978,0.4902894279452883
frozenset({'ever'}),"frozenset({'book', 'read'})",0.07553462821267412,0.14243672748675693,0.020011771630370805,0.2649350649350649,1.8600193195234516,0.009252866375828641,1.1666496816876275,0.5001498052531709
"frozenset({'book', 'read'})",frozenset({'ever'}),0.14243672748675693,0.07553462821267412,0.020011771630370805,0.14049586776859502,1.8600193195234516,0.009252866375828641,1.0755799037141003,0.5391685843863969
frozenset({'star'}),frozenset({'movi'}),0.06023150873062586,0.15067686874632136,0.01687267019815578,0.28013029315960913,1.8591459690553749,0.0077971750627583575,1.1798289651352007,0.4917366606787397
frozenset({'movi'}),frozenset({'star'}),0.15067686874632136,0.06023150873062586,0.01687267019815578,0.11197916666666669,1.8591459690553749,0.0077971750627583575,1.0582730224265093,0.5441022417766604
frozenset({'would'}),"frozenset({'one', 'year'})",0.22248381400824013,0.031783402001177165,0.013144987247400432,0.05908289241622575,1.8589228558364361,0.0060736947480214045,1.0290137039650096,0.5942693798230648
"frozenset({'one', 'year'})",frozenset({'would'}),0.031783402001177165,0.22248381400824013,0.013144987247400432,0.41358024691358025,1.8589228558364361,0.0060736947480214045,1.32586970663858,0.4772217937667287
frozenset({'book'}),"frozenset({'one', 'bore'})",0.2927212085540514,0.022366097704532076,0.012164018049833235,0.04155495978552278,1.8579441230421898,0.005616986899124611,1.020020826730656,0.6528835398863586
"frozenset({'one', 'bore'})",frozenset({'book'}),0.022366097704532076,0.2927212085540514,0.012164018049833235,0.543859649122807,1.8579441230421898,0.005616986899124611,1.5505727350930414,0.47233497116000855
frozenset({'buy'}),frozenset({'money'}),0.14125956444967627,0.11065332548557975,0.029036688247989013,0.20555555555555557,1.8576536643026007,0.013405847684987753,1.119457352535634,0.5376322175499694
frozenset({'money'}),frozenset({'buy'}),0.11065332548557975,0.14125956444967627,0.029036688247989013,0.2624113475177305,1.8576536643026005,0.013405847684987753,1.1642538597364966,0.5191299837229685
"frozenset({'book', 'time'})",frozenset({'think'}),0.05826957033549147,0.1033941534235825,0.011183048852266038,0.1919191919191919,1.856189983324708,0.005158315957072002,1.1095497351383168,0.4898026315789473
frozenset({'think'}),"frozenset({'book', 'time'})",0.1033941534235825,0.05826957033549147,0.011183048852266038,0.10815939278937381,1.856189983324708,0.005158315957072002,1.0559402902833956,0.514453529885984
frozenset({'didnt'}),"frozenset({'book', 'like'})",0.09319207376888365,0.08397096331175201,0.014518344123994506,0.15578947368421053,1.855277914412199,0.00669291591660149,1.085071801563386,0.5083735834493083
"frozenset({'book', 'like'})",frozenset({'didnt'}),0.08397096331175201,0.09319207376888365,0.014518344123994506,0.17289719626168223,1.8552779144121987,0.00669291591660149,1.096366645273779,0.5032560939607417
frozenset({'confus'}),frozenset({'book'}),0.018442220914263292,0.2927212085540514,0.010005885815185403,0.5425531914893617,1.8534809765558151,0.004607456620741449,1.5461443347888177,0.46912636731686475
frozenset({'book'}),frozenset({'confus'}),0.2927212085540514,0.018442220914263292,0.010005885815185403,0.034182305630026805,1.8534809765558151,0.004607456620741449,1.0162971591921715,0.6510511000516711
frozenset({'cant'}),frozenset({'say'}),0.06690209927408279,0.0933882676083971,0.011575436531292917,0.17302052785923755,1.8527009044086844,0.0053275653807213245,1.0962929104451653,0.4932467106669898
frozenset({'say'}),frozenset({'cant'}),0.0933882676083971,0.06690209927408279,0.011575436531292917,0.12394957983193278,1.8527009044086844,0.0053275653807213245,1.0651189466319824,0.5076566448673888
frozenset({'bought'}),frozenset({'year'}),0.09279968608985678,0.0833823817932117,0.014322150284481068,0.1543340380549683,1.8509190399204078,0.0065842914286464325,1.0839003335295272,0.5067545148599326
frozenset({'year'}),frozenset({'bought'}),0.0833823817932117,0.09279968608985678,0.014322150284481068,0.17176470588235293,1.8509190399204078,0.0065842914286464325,1.0953412881017355,0.501548132857947
"frozenset({'one', 'like'})",frozenset({'noth'}),0.08730625858348048,0.06925642534824407,0.011183048852266038,0.12808988764044943,1.8495018620492087,0.005136529472244729,1.0674765224743077,0.5032508183614668
frozenset({'noth'}),"frozenset({'one', 'like'})",0.06925642534824407,0.08730625858348048,0.011183048852266038,0.16147308781869688,1.8495018620492087,0.005136529472244729,1.0884489551352412,0.4934913168249459
"frozenset({'think', 'good'})",frozenset({'like'}),0.023150873062585835,0.24759662546596037,0.01059446733372572,0.4576271186440678,1.8482768809261598,0.004862389286838665,1.3872437217971356,0.46983255599443585
frozenset({'like'}),"frozenset({'think', 'good'})",0.24759662546596037,0.023150873062585835,0.01059446733372572,0.042789223454833596,1.8482768809261596,0.004862389286838665,1.0205162236713714,0.6099859964266743
"frozenset({'one', 'book'})",frozenset({'know'}),0.088875809299588,0.0849519325093192,0.013929762605454189,0.15673289183222958,1.8449596990043284,0.006379590852124465,1.085122446526907,0.5026567674782545
frozenset({'know'}),"frozenset({'one', 'book'})",0.0849519325093192,0.088875809299588,0.013929762605454189,0.16397228637413394,1.8449596990043282,0.006379590852124465,1.0898253441250785,0.5005012924890682
frozenset({'im'}),frozenset({'go'}),0.0878948401020208,0.1188934667451442,0.01922699627231705,0.21875000000000003,1.8398824257425745,0.008776874023577675,1.1278163625662154,0.5004762929047722
frozenset({'go'}),frozenset({'im'}),0.1188934667451442,0.0878948401020208,0.01922699627231705,0.16171617161716173,1.8398824257425743,0.008776874023577675,1.0880624545239674,0.5180837866208609
"frozenset({'stori', 'time'})",frozenset({'book'}),0.023739454581126154,0.2927212085540514,0.012752599568373553,0.5371900826446281,1.8351594177209578,0.005803557732972292,1.5282273886599962,0.4661544645065544
frozenset({'book'}),"frozenset({'stori', 'time'})",0.2927212085540514,0.023739454581126154,0.012752599568373553,0.043565683646112595,1.8351594177209576,0.005803557732972292,1.0207293158829431,0.6434353995519042
frozenset({'product'}),frozenset({'purchas'}),0.09672356288012557,0.058661958014518345,0.010398273494212282,0.1075050709939148,1.8326198891504473,0.00472427990952373,1.0547264879519147,0.5029834598298443
frozenset({'purchas'}),frozenset({'product'}),0.058661958014518345,0.09672356288012557,0.010398273494212282,0.17725752508361203,1.8326198891504473,0.00472427990952373,1.0978847751985465,0.48264607108307694
"frozenset({'would', 'year'})",frozenset({'one'}),0.024720423778693348,0.2901706886403767,0.013144987247400432,0.5317460317460317,1.8325284136643163,0.00597184485605504,1.5159066649375004,0.4658211657464038
frozenset({'one'}),"frozenset({'would', 'year'})",0.2901706886403767,0.024720423778693348,0.013144987247400432,0.045300878972278566,1.8325284136643163,0.00597184485605504,1.0215570065377568,0.6400212866018169
frozenset({'stori'}),frozenset({'book'}),0.1053560918187169,0.2927212085540514,0.05650382577987051,0.5363128491620112,1.8321625952940823,0.025663863254164088,1.5253361887810217,0.5076845760233917
frozenset({'book'}),frozenset({'stori'}),0.2927212085540514,0.1053560918187169,0.05650382577987051,0.19302949061662195,1.8321625952940819,0.025663863254164088,1.108645108809364,0.6421752196024039
"frozenset({'one', 'buy'})",frozenset({'dont'}),0.043751226211496956,0.17402393564842064,0.013929762605454189,0.3183856502242153,1.8295509122805245,0.006316002030685148,1.211793831252646,0.4741629919029978
frozenset({'dont'}),"frozenset({'one', 'buy'})",0.17402393564842064,0.043751226211496956,0.013929762605454189,0.08004509582863585,1.8295509122805245,0.006316002030685148,1.039451792096081,0.5489478438325919
frozenset({'buy'}),"frozenset({'like', 'dont'})",0.14125956444967627,0.0584657641750049,0.015106925642534824,0.10694444444444445,1.8291806487695752,0.0068480772599561444,1.0542840587775995,0.5278744559073552
"frozenset({'like', 'dont'})",frozenset({'buy'}),0.0584657641750049,0.14125956444967627,0.015106925642534824,0.25838926174496646,1.8291806487695752,0.0068480772599561444,1.1579395918280384,0.4814558227769314
frozenset({'stori'}),frozenset({'movi'}),0.1053560918187169,0.15067686874632136,0.029036688247989013,0.2756052141527002,1.8291142923649908,0.013161962229394825,1.172458924121402,0.5066678520625889
frozenset({'movi'}),frozenset({'stori'}),0.15067686874632136,0.1053560918187169,0.029036688247989013,0.19270833333333334,1.8291142923649906,0.013161962229394825,1.108204066908428,0.533704182352831
"frozenset({'one', 'ever'})",frozenset({'read'}),0.034137728075338436,0.19168138120463019,0.011967824210319796,0.3505747126436782,1.8289450464123107,0.005424257341650843,1.244667607702605,0.46925605138809795
frozenset({'read'}),"frozenset({'one', 'ever'})",0.19168138120463019,0.034137728075338436,0.011967824210319796,0.062436028659160696,1.8289450464123107,0.005424257341650843,1.0301827943999937,0.5607154225688364
frozenset({'thing'}),"frozenset({'good', 'like'})",0.10064743967039436,0.05650382577987051,0.010398273494212282,0.10331384015594541,1.8284397335932423,0.004711308097886291,1.0522033421194055,0.5037908722710658
